farm_id,farmer_name,district,state,latitude,longitude,crop_type,farm_area,soil_health,soil_moisture,temperature,precipitation,humidity,drought_index,flood_risk,pest_risk,historical_yield,expected_yield,yield_variation,season,irrigation_status,weather_volatility,crop_price,previous_loss,climate_resilience,risk_score,crop_failure
FARM-903,Rekha Rao,Rohtak,Haryana,28.8746,76.3566,Mustard,6.57,68.6,38.6,27.6,47.7,71.1,0.126,0.488,0.33,1.7,1.73,0.19,Rabi,Partial,0.55,5649.0,0.167,0.511,0.1172,0
FARM-904,Dinesh Verma,Guntur,Andhra Pradesh,16.3877,80.3801,Cotton,2.86,40.6,47.8,24.8,78.6,60.6,0.349,0.316,0.688,1.53,1.43,0.401,Kharif,Good,0.637,6927.0,0.061,0.557,0.4741,0
FARM-905,Rekha Yadav,Ujjain,Madhya Pradesh,23.1815,75.8775,Mustard,5.13,61.1,46.1,25.8,138.1,52.8,0.301,0.31,0.341,2.4,2.42,0.352,Rabi,Good,0.401,6792.0,0.055,0.652,0.0168,0
FARM-906,Lakshmi Singh,Gorakhpur,Uttar Pradesh,26.4556,83.3302,Wheat,1.49,58.8,57.2,29.7,117.2,65.4,0.163,0.255,0.091,4.62,5.06,0.333,Rabi,Good,0.384,2188.0,0.18,0.629,0.01,0
FARM-907,Radha Choudhary,Coimbatore,Tamil Nadu,11.1057,77.0532,Pulses,4.31,57.6,57.6,31.8,144.8,56.6,0.395,0.289,0.218,1.26,1.56,0.677,Rabi,Good,0.341,6724.0,0.562,0.613,0.238,1
FARM-908,Anita Singh,Bathinda,Punjab,29.8974,75.0569,Wheat,2.0,90.1,23.9,28.2,73.7,41.3,0.624,0.011,0.341,4.94,5.12,0.717,Rabi,Good,0.181,2284.0,0.473,0.749,0.0618,0
FARM-909,Dinesh Mondal,Krishna,Andhra Pradesh,16.3945,80.7684,Pulses,0.81,86.4,16.0,28.4,32.2,58.6,0.412,0.392,0.511,1.02,1.05,0.545,Rabi,None,0.313,6217.0,0.455,0.498,0.4914,0
FARM-910,Savita Ghosh,Gaya,Bihar,24.5707,84.9617,Pulses,1.3,78.7,43.1,25.8,64.1,62.8,0.404,0.394,0.341,1.08,1.0,0.526,Rabi,Good,0.398,6585.0,0.142,0.619,0.1346,0
FARM-911,Raju Patel,Nalgonda,Telangana,17.0648,79.3538,Cotton,2.32,46.8,37.4,26.1,49.7,52.3,0.251,0.275,0.685,2.0,2.15,0.671,Kharif,Good,0.167,7266.0,0.292,0.64,0.2374,0
FARM-912,Meena Jadhav,Jodhpur,Rajasthan,26.346,72.901,Mustard,1.14,50.7,27.0,28.2,31.2,31.8,0.547,0.0,0.365,0.98,1.01,0.322,Rabi,Partial,0.445,4658.0,0.048,0.5,0.1987,0
FARM-913,Shanti Patel,Bikaner,Rajasthan,28.2285,73.3248,Pulses,3.22,35.0,24.5,30.5,41.2,21.7,0.609,0.117,0.133,1.17,1.22,0.14,Rabi,None,0.349,6279.0,0.292,0.296,0.4763,1
FARM-914,Shanti Gowda,Anantapur,Andhra Pradesh,14.5901,77.5419,Pulses,4.12,71.9,29.3,28.1,65.3,59.3,0.364,0.29,0.514,1.34,1.5,0.63,Rabi,Good,0.557,6490.0,0.152,0.622,0.2728,1
FARM-915,Geeta Gowda,Jabalpur,Madhya Pradesh,22.7975,80.132,Pulses,3.96,51.7,29.8,30.5,67.1,53.6,0.581,0.321,0.559,1.43,1.45,0.255,Rabi,Partial,0.46,5600.0,0.219,0.5,0.4733,0
FARM-916,Vijay Verma,Muzaffarpur,Bihar,26.3335,85.7197,Wheat,10.89,44.0,30.0,30.6,90.1,69.9,0.262,0.487,0.516,4.05,4.36,0.195,Rabi,None,0.387,2486.0,0.487,0.431,0.4816,1
FARM-917,Suresh Jat,Aurangabad,Maharashtra,19.6944,75.3641,Maize,2.11,48.1,41.5,28.0,77.5,51.6,0.316,0.464,0.507,3.5,3.57,0.185,Kharif,Good,0.534,2131.0,0.24,0.435,0.2936,0
FARM-918,Radha Jat,Gaya,Bihar,24.6743,85.1454,Rice,2.43,57.2,21.6,25.9,76.3,85.4,0.604,0.361,0.391,3.16,3.21,0.321,Kharif,None,0.647,1873.0,0.399,0.228,0.99,1
FARM-919,Sunil Choudhary,Sirsa,Haryana,29.6275,74.9781,Wheat,1.75,70.5,36.9,22.1,86.9,59.5,0.167,0.355,0.115,5.93,6.14,0.516,Rabi,Good,0.19,2282.0,0.333,0.701,0.01,0
FARM-920,Anil Pillai,Bhavnagar,Gujarat,21.7242,72.1219,Sugarcane,0.73,60.8,28.1,27.4,68.8,47.3,0.578,0.074,0.416,67.24,63.63,0.559,Annual,Good,0.465,315.0,0.223,0.654,0.3939,1
FARM-921,Mahesh Kaur,Nashik,Maharashtra,19.9119,74.0985,Pulses,5.57,62.2,18.8,29.1,62.6,58.4,0.717,0.228,0.335,1.46,1.44,0.539,Rabi,None,0.544,5278.0,0.452,0.371,0.8155,1
FARM-922,Sukhwinder Pillai,Varanasi,Uttar Pradesh,25.0393,82.9047,Sugarcane,4.83,69.7,39.3,25.4,95.2,59.8,0.331,0.418,0.396,71.73,75.29,0.353,Annual,Good,0.416,336.0,0.276,0.713,0.104,0
FARM-923,Babu Naidu,Nizamabad,Telangana,18.4881,78.3478,Rice,2.8,68.1,19.5,29.0,71.7,55.1,0.785,0.242,0.411,5.57,5.61,0.463,Kharif,None,0.362,2519.0,0.475,0.445,0.8591,1
FARM-924,Narayan Naidu,Belagavi,Karnataka,15.6399,74.4914,Maize,1.44,59.5,31.6,22.4,60.4,55.7,0.365,0.391,0.594,3.65,3.62,0.269,Kharif,Good,0.191,2064.0,0.45,0.592,0.2265,1
FARM-925,Ramesh Reddy,Agra,Uttar Pradesh,27.0321,78.0401,Rice,0.97,69.3,39.7,29.4,49.0,67.8,0.1,0.441,0.594,4.22,4.32,0.675,Kharif,Good,0.168,2171.0,0.571,0.631,0.3025,0
FARM-926,Vijay Jat,Khammam,Telangana,17.0376,80.3761,Cotton,1.91,68.1,45.4,29.0,161.3,46.9,0.317,0.304,0.497,1.31,1.35,0.584,Kharif,Partial,0.427,6261.0,0.12,0.574,0.1578,0
FARM-927,Geeta Jat,Patiala,Punjab,30.5079,76.5781,Wheat,3.97,94.3,33.6,21.9,84.4,61.5,0.519,0.069,0.313,5.28,5.19,0.286,Rabi,Partial,0.065,2515.0,0.325,0.632,0.0481,0
FARM-928,Gurpreet Yadav,Nagpur,Maharashtra,20.8691,79.0695,Sugarcane,0.59,46.7,27.1,30.1,67.7,55.9,0.559,0.0,0.303,70.37,73.23,0.884,Annual,None,0.693,320.0,0.105,0.313,0.9542,1
FARM-929,Sohan Sharma,Ahmedabad,Gujarat,22.922,72.6804,Cotton,3.42,48.6,15.8,27.9,63.8,62.4,0.685,0.256,0.806,1.11,1.17,0.309,Kharif,None,0.236,6228.0,0.168,0.386,0.7992,1
FARM-930,Kamla Kumar,Bareilly,Uttar Pradesh,28.1206,79.5307,Pulses,1.3,60.5,37.9,30.3,134.2,68.5,0.521,0.401,0.406,1.06,1.11,0.713,Rabi,Good,0.436,6455.0,0.518,0.595,0.4734,1
FARM-931,Gurpreet Bishnoi,Latur,Maharashtra,18.3025,76.5551,Maize,2.48,54.0,16.5,25.4,19.8,61.0,0.507,0.293,0.437,3.46,3.31,0.932,Kharif,None,0.735,2037.0,0.189,0.363,0.9794,1
FARM-932,Babu Reddy,Ahmedabad,Gujarat,23.1199,72.4983,Cotton,0.98,85.7,19.7,25.9,100.2,47.7,0.516,0.347,0.615,1.84,1.84,0.595,Kharif,None,0.109,6766.0,0.134,0.547,0.2279,0
FARM-933,Babu Sharma,Gorakhpur,Uttar Pradesh,26.865,83.1001,Rice,2.56,60.4,51.3,24.5,178.9,76.9,0.262,0.384,0.509,4.78,4.74,0.228,Kharif,Good,0.426,2076.0,0.4,0.708,0.0647,0
FARM-934,Shanti Patil,Solapur,Maharashtra,17.671,75.82,Sugarcane,1.29,52.4,25.8,27.4,18.5,44.0,0.249,0.305,0.369,88.9,88.66,0.491,Annual,None,0.374,398.0,0.086,0.376,0.8537,1
FARM-935,Ganesh Jat,Hisar,Haryana,28.8503,75.3891,Rice,3.79,53.4,33.8,24.9,67.8,58.3,0.574,0.312,0.278,3.89,3.99,0.202,Kharif,Good,0.182,2476.0,0.366,0.706,0.1121,0
FARM-936,Shanti Yadav,Kurnool,Andhra Pradesh,15.959,78.0994,Rice,5.94,66.2,26.7,26.6,45.3,68.6,0.505,0.422,0.677,5.05,4.93,0.147,Kharif,Good,0.351,2642.0,0.347,0.64,0.3208,0
FARM-937,Bhagwan Murugan,Nashik,Maharashtra,20.1542,73.4804,Maize,2.3,46.7,21.7,28.4,12.8,53.4,0.281,0.14,0.241,3.45,3.68,0.104,Kharif,None,0.219,1937.0,0.328,0.466,0.2501,0
FARM-938,Ramesh Jat,Aurangabad,Maharashtra,19.7844,75.1569,Pulses,2.24,59.5,26.3,28.9,127.2,59.3,0.415,0.143,0.701,1.19,1.32,0.296,Rabi,None,0.557,7197.0,0.344,0.371,0.5716,1
FARM-939,Anil Naidu,Bhavnagar,Gujarat,21.8347,72.2432,Pulses,1.23,48.2,29.6,29.1,35.5,46.3,0.6,0.253,0.397,0.43,0.45,0.584,Rabi,Good,0.462,6307.0,0.566,0.572,0.5406,1
FARM-940,Harpreet Singh,Nizamabad,Telangana,18.8447,78.1336,Rice,1.2,62.5,14.1,27.0,64.6,57.4,0.671,0.318,0.397,2.93,2.97,0.384,Kharif,None,0.211,1766.0,0.317,0.49,0.8323,1
FARM-941,Rekha Gowda,Kurnool,Andhra Pradesh,15.6572,77.8568,Cotton,7.16,50.0,24.1,27.7,44.0,67.7,0.637,0.487,0.585,1.66,1.75,0.409,Kharif,Good,0.589,6927.0,0.174,0.463,0.7638,1
FARM-942,Shanti Singh,Darbhanga,Bihar,26.2628,85.765,Maize,0.81,69.1,22.8,25.8,43.5,69.2,0.337,0.59,0.458,3.0,2.9,0.522,Kharif,None,0.12,2071.0,0.737,0.451,0.7957,1
FARM-943,Prakash Das,Sri Ganganagar,Rajasthan,29.7334,73.7024,Pulses,1.55,35.7,23.6,22.8,56.3,39.5,0.424,0.213,0.392,1.36,1.38,0.285,Rabi,None,0.666,5286.0,0.484,0.223,0.891,1
FARM-944,Harpreet Sharma,Sri Ganganagar,Rajasthan,29.7112,73.7386,Mustard,0.68,52.7,22.0,28.2,53.8,34.2,0.396,0.17,0.009,1.23,1.21,0.243,Rabi,None,0.29,6189.0,0.038,0.386,0.1347,1
FARM-945,Kishan Gowda,Kolhapur,Maharashtra,16.4833,73.9844,Maize,2.4,63.2,22.4,28.0,78.6,60.6,0.437,0.239,0.663,3.84,4.1,0.39,Kharif,None,0.276,2280.0,0.518,0.283,0.6501,1
FARM-946,Laxman Mondal,Bardhaman,West Bengal,23.3741,88.1103,Rice,1.73,74.1,45.7,29.9,207.5,62.3,0.292,0.45,0.33,4.56,4.35,0.351,Kharif,None,0.302,2459.0,0.556,0.518,0.1862,0
FARM-947,Babu Meena,Bathinda,Punjab,30.3721,74.9113,Rice,3.28,60.2,32.1,29.0,55.5,54.8,0.416,0.327,0.551,3.69,3.9,0.46,Kharif,Partial,0.292,2455.0,0.177,0.466,0.6071,1
FARM-948,Kamla Sharma,Murshidabad,West Bengal,24.0099,88.0428,Rice,4.27,68.6,42.6,27.1,64.8,85.0,0.053,0.481,0.38,4.37,4.32,0.601,Kharif,Good,0.543,2167.0,0.12,0.518,0.2278,0
FARM-949,Sohan Rathore,Gorakhpur,Uttar Pradesh,26.7777,83.2275,Rice,1.68,55.5,39.2,26.6,53.9,54.9,0.558,0.325,0.399,4.17,4.54,0.158,Kharif,Good,0.406,2491.0,0.275,0.736,0.202,0
FARM-950,Ganesh Jadhav,Solapur,Maharashtra,17.7088,75.9487,Rice,2.23,67.8,29.8,24.5,39.1,65.7,0.405,0.305,0.637,3.59,3.46,0.403,Kharif,Good,0.432,2442.0,0.121,0.775,0.2835,0
FARM-951,Meena Kumar,Aurangabad,Maharashtra,19.962,75.3792,Pulses,1.04,60.4,24.7,29.1,51.4,61.4,0.628,0.072,0.396,0.74,0.77,0.4,Rabi,Good,0.338,6978.0,0.117,0.765,0.0475,0
FARM-952,Raju Rathore,Sri Ganganagar,Rajasthan,29.932,74.0407,Wheat,4.71,63.4,12.0,28.9,38.1,20.0,0.634,0.223,0.0,4.01,4.07,0.093,Rabi,None,0.161,2166.0,0.368,0.523,0.1797,0
FARM-953,Anil Kaur,Patiala,Punjab,30.4319,76.5712,Rice,2.53,65.4,31.4,23.1,19.1,55.4,0.075,0.204,0.515,4.14,4.66,0.385,Kharif,Good,0.322,2161.0,0.055,0.63,0.01,0
FARM-954,Bhagwan Patel,Anantapur,Andhra Pradesh,14.8508,77.61,Cotton,1.95,59.4,29.9,27.8,181.5,60.9,0.495,0.415,0.692,1.5,1.65,0.806,Kharif,None,0.832,6246.0,0.21,0.281,0.9517,1
FARM-955,Sunita Deshmukh,Karnal,Haryana,29.844,77.4274,Wheat,2.89,62.3,26.4,29.9,48.2,58.5,0.463,0.143,0.34,5.12,5.24,0.509,Rabi,None,0.206,2043.0,0.851,0.441,0.6142,1
FARM-956,Rekha Patil,Anantapur,Andhra Pradesh,14.5816,77.5463,Rice,1.98,70.0,39.1,24.6,124.3,61.9,0.574,0.218,0.568,4.91,5.21,0.397,Kharif,Good,0.2,2545.0,0.467,0.686,0.1574,0
FARM-957,Vijay Deshmukh,Latur,Maharashtra,18.1327,76.5325,Cotton,5.44,71.6,52.1,27.8,172.6,63.3,0.527,0.331,0.642,2.48,2.59,0.509,Kharif,Good,0.463,7206.0,0.489,0.738,0.15,0
FARM-958,Rekha Deshmukh,Amritsar,Punjab,31.4038,74.8124,Rice,6.81,57.2,35.3,26.4,121.9,30.4,0.657,0.235,0.262,3.42,3.4,0.172,Kharif,Good,0.27,2160.0,0.214,0.746,0.0365,0
FARM-959,Laxman Chauhan,Ujjain,Madhya Pradesh,23.1216,75.6103,Pulses,1.53,38.0,43.4,28.2,79.3,58.0,0.437,0.151,0.415,1.4,1.5,0.354,Rabi,Good,0.168,6455.0,0.426,0.625,0.1295,0
FARM-960,Vijay Kumar,Nashik,Maharashtra,20.1737,73.8743,Cotton,1.56,61.6,14.4,23.8,43.9,62.1,0.447,0.097,0.589,2.63,2.79,0.559,Kharif,None,0.482,6650.0,0.145,0.407,0.8419,0
FARM-961,Gurpreet Deshmukh,Jabalpur,Madhya Pradesh,23.2267,80.0945,Maize,4.51,62.9,31.9,28.6,44.5,51.9,0.549,0.211,0.433,3.31,3.31,0.409,Kharif,Partial,0.488,2193.0,0.177,0.579,0.3885,0
FARM-962,Shanti Choudhary,Raichur,Karnataka,16.3973,77.7559,Rice,2.71,65.0,22.5,24.8,48.1,49.7,0.267,0.299,0.427,5.59,5.81,0.38,Kharif,Partial,0.269,2177.0,0.158,0.498,0.3271,0
FARM-963,Meena Verma,Krishna,Andhra Pradesh,16.62,80.9784,Maize,3.47,68.2,26.8,30.7,61.4,67.8,0.491,0.576,0.321,2.7,2.73,0.362,Kharif,Partial,0.141,2044.0,0.425,0.57,0.1905,1
FARM-964,Shanti Rathore,Murshidabad,West Bengal,23.7363,88.0527,Rice,3.36,64.5,14.9,24.3,77.0,77.1,0.589,0.692,0.643,3.5,3.51,0.613,Kharif,None,0.278,2443.0,0.564,0.543,0.9781,1
FARM-965,Narayan Kumar,Nalgonda,Telangana,17.0794,79.1136,Cotton,2.39,72.3,30.7,29.9,29.9,53.1,0.501,0.607,0.666,2.38,2.27,0.337,Kharif,Good,0.393,6046.0,0.273,0.675,0.5195,0
FARM-966,Narayan Singh,Dharwad,Karnataka,15.6223,75.2967,Cotton,3.95,50.1,21.9,23.6,40.0,63.8,0.364,0.207,0.511,1.26,1.21,0.273,Kharif,None,0.127,7819.0,0.292,0.371,0.5387,0
FARM-967,Bhagwan Sharma,Sirsa,Haryana,29.6234,74.8251,Rice,1.19,63.2,50.2,24.5,84.6,73.6,0.263,0.187,0.424,3.31,3.48,0.394,Kharif,Good,0.795,1978.0,0.358,0.594,0.28,0
FARM-968,Raju Sharma,Coimbatore,Tamil Nadu,10.7329,76.6867,Sugarcane,1.81,73.0,24.8,30.6,114.3,71.6,0.521,0.197,0.339,73.6,80.43,0.387,Annual,None,0.2,378.0,0.253,0.337,0.3606,1
FARM-969,Gurpreet Chauhan,Bardhaman,West Bengal,23.2471,88.1641,Pulses,2.0,78.8,41.6,27.2,131.8,54.6,0.306,0.532,0.436,0.33,0.35,0.369,Rabi,Good,0.626,6627.0,0.574,0.548,0.4248,1
FARM-970,Laxman Naidu,Hisar,Haryana,29.2934,75.5915,Wheat,2.94,71.7,33.4,24.8,33.7,48.7,0.628,0.155,0.037,4.93,5.23,0.212,Rabi,Good,0.476,2366.0,0.32,0.683,0.0648,0
FARM-971,Sohan Pillai,Madurai,Tamil Nadu,9.7793,77.9816,Sugarcane,3.19,43.9,53.1,30.5,171.1,66.0,0.268,0.43,0.522,67.7,69.44,0.377,Annual,Good,0.441,301.0,0.548,0.527,0.4535,0
FARM-972,Vijay Singh,Solapur,Maharashtra,17.901,75.9773,Sugarcane,4.12,51.5,12.6,27.0,35.4,63.1,0.424,0.336,0.327,75.07,80.31,0.623,Annual,None,0.227,392.0,0.321,0.409,0.9507,1
FARM-973,Vijay Meena,Warangal,Telangana,17.9141,79.613,Maize,2.57,54.9,25.9,28.8,41.3,54.7,0.333,0.336,0.458,5.11,5.12,0.466,Kharif,None,0.299,1886.0,0.246,0.391,0.6147,1
FARM-974,Sukhwinder Mondal,Latur,Maharashtra,18.1563,76.6423,Cotton,1.27,62.6,32.3,21.7,45.3,52.5,0.695,0.51,0.436,1.08,1.09,0.285,Kharif,Good,0.202,6196.0,0.214,0.654,0.2762,1
FARM-975,Rajinder Kaur,Nalgonda,Telangana,17.179,79.2637,Rice,3.67,53.3,36.6,27.8,119.3,55.6,0.606,0.318,0.547,2.83,3.07,0.396,Kharif,Partial,0.173,2074.0,0.457,0.548,0.4347,1
FARM-976,Sukhwinder Choudhary,Patiala,Punjab,30.3405,76.4671,Wheat,8.65,59.9,36.4,21.0,19.7,48.4,0.054,0.161,0.182,3.91,3.96,0.44,Rabi,Good,0.358,2216.0,0.018,0.678,0.0251,0
FARM-977,Sunil Pillai,Rajkot,Gujarat,22.5643,71.0263,Sugarcane,2.39,47.4,29.7,26.0,94.7,47.6,0.24,0.18,0.379,61.95,69.57,0.325,Annual,Partial,0.179,326.0,0.336,0.556,0.1411,0
FARM-978,Ganesh Kaur,Karnal,Haryana,29.6317,77.0394,Wheat,3.04,57.9,32.0,25.7,28.9,48.7,0.524,0.0,0.148,4.77,4.94,0.54,Rabi,Good,0.546,2187.0,0.185,0.563,0.171,0
FARM-979,Shanti Patel,Bikaner,Rajasthan,27.7049,73.0609,Maize,2.65,35.2,16.8,26.3,43.2,42.2,0.582,0.196,0.33,3.18,3.04,0.434,Kharif,Partial,0.828,2180.0,0.194,0.22,0.8966,1
FARM-980,Rekha Choudhary,Surat,Gujarat,20.8521,72.9628,Cotton,2.34,51.1,27.6,29.1,43.3,55.5,0.595,0.178,0.481,1.19,1.2,0.292,Kharif,Good,0.253,6580.0,0.705,0.541,0.4412,0
FARM-981,Vijay Meena,Aurangabad,Maharashtra,20.0969,74.9529,Rice,1.6,49.4,25.5,26.6,41.6,61.8,0.372,0.377,0.499,3.89,4.08,0.271,Kharif,None,0.409,2508.0,0.185,0.266,0.99,1
FARM-982,Rajinder Jat,Sirsa,Haryana,29.4209,75.3592,Sugarcane,8.91,86.8,39.8,23.8,72.4,51.7,0.333,0.279,0.413,95.72,100.75,0.188,Annual,Good,0.209,407.0,0.104,0.753,0.0808,0
FARM-983,Sanjay Patel,Ujjain,Madhya Pradesh,23.079,75.8266,Mustard,1.9,69.3,36.6,28.8,155.9,54.6,0.634,0.182,0.41,1.77,1.95,0.432,Rabi,None,0.386,5008.0,0.344,0.358,0.4851,1
FARM-984,Anil Sharma,Jodhpur,Rajasthan,26.2535,73.0362,Maize,1.11,60.0,29.7,28.2,39.4,24.6,0.636,0.0,0.204,3.04,3.2,0.726,Kharif,Partial,0.635,2203.0,0.296,0.456,0.6716,0
FARM-985,Ganesh Deshmukh,Mandya,Karnataka,12.5376,76.7423,Rice,1.37,69.4,9.8,28.5,67.6,62.1,0.657,0.089,0.49,5.15,5.29,0.388,Kharif,None,0.338,1646.0,0.169,0.393,0.8537,1
FARM-986,Raju Yadav,Amritsar,Punjab,31.5588,74.9031,Wheat,1.56,78.3,24.4,28.4,61.2,51.3,0.39,0.352,0.058,4.59,4.33,0.371,Rabi,Partial,0.248,2294.0,0.21,0.612,0.1131,0
FARM-987,Sunil Rathore,Murshidabad,West Bengal,24.0626,88.5199,Mustard,1.76,56.9,34.4,30.6,25.7,68.1,0.29,0.514,0.477,1.89,1.82,0.398,Rabi,Good,0.291,5651.0,0.309,0.668,0.1525,0
FARM-988,Harpreet Patil,Gaya,Bihar,24.6539,84.9781,Maize,13.12,44.9,47.8,24.6,103.1,76.7,0.308,0.79,0.573,3.98,4.02,0.441,Kharif,Good,0.251,2158.0,0.163,0.585,0.2746,0
FARM-989,Shanti Patil,Hisar,Haryana,29.3576,75.9301,Wheat,1.62,87.9,38.5,29.9,53.0,48.1,0.393,0.266,0.136,4.63,4.6,0.178,Rabi,Good,0.184,2244.0,0.174,0.788,0.01,0
FARM-990,Anil Jat,Hooghly,West Bengal,22.5269,88.3195,Rice,5.21,85.8,70.0,26.4,288.9,81.5,0.0,0.431,0.392,4.1,3.99,0.436,Kharif,None,0.052,2078.0,0.123,0.607,0.0119,0
FARM-991,Sunita Pillai,Bareilly,Uttar Pradesh,28.3742,79.393,Wheat,1.7,81.2,28.5,25.1,46.8,69.3,0.622,0.444,0.328,4.99,5.22,0.499,Rabi,Good,0.629,2541.0,0.317,0.602,0.4559,0
FARM-992,Radha Kumar,Jodhpur,Rajasthan,26.0468,73.0176,Pulses,1.25,63.9,32.0,24.6,38.4,38.0,0.718,0.23,0.201,0.84,0.8,0.138,Rabi,Good,0.322,5810.0,0.246,0.677,0.0741,0
FARM-993,Geeta Reddy,Jaipur,Rajasthan,27.0831,75.6409,Maize,4.84,48.6,13.3,32.6,49.9,38.9,0.574,0.17,0.305,3.12,3.32,0.575,Kharif,None,0.2,1970.0,0.103,0.345,0.7621,1
FARM-994,Laxman Kaur,Jaipur,Rajasthan,26.9785,76.018,Wheat,1.55,48.0,20.5,24.8,22.0,42.4,0.768,0.0,0.058,3.76,3.74,0.328,Rabi,Good,0.587,2316.0,0.461,0.57,0.3992,0
FARM-995,Kamla Patil,Coimbatore,Tamil Nadu,11.112,76.9739,Maize,3.44,67.5,45.9,29.1,33.8,71.7,0.267,0.262,0.286,3.33,2.98,0.369,Kharif,Good,0.148,2130.0,0.161,0.725,0.049,0
FARM-996,Sunil Pillai,Krishna,Andhra Pradesh,16.4358,80.9049,Cotton,1.28,66.7,38.8,29.7,68.3,69.1,0.384,0.337,0.804,1.44,1.39,0.379,Kharif,Good,0.463,6032.0,0.213,0.574,0.3815,1
FARM-997,Narayan Das,Mysuru,Karnataka,12.297,76.6608,Maize,1.4,54.1,34.5,28.4,103.5,56.3,0.408,0.426,0.363,3.13,3.08,0.376,Kharif,Good,0.273,1966.0,0.513,0.687,0.1308,0
FARM-998,Kishan Sharma,Latur,Maharashtra,18.2235,76.6673,Cotton,1.92,62.3,37.8,29.8,59.4,41.4,0.232,0.317,0.595,1.14,1.22,0.536,Kharif,Partial,0.267,6501.0,0.365,0.551,0.2377,0
FARM-999,Mohan Verma,Karnal,Haryana,29.6695,76.7867,Wheat,6.91,91.4,41.4,25.0,54.7,41.2,0.233,0.254,0.189,3.91,4.37,0.325,Rabi,Good,0.196,2201.0,0.084,0.841,0.0414,0
FARM-1000,Mahesh Meena,Rohtak,Haryana,28.9921,76.5489,Wheat,5.07,62.1,26.0,24.7,31.7,49.4,0.466,0.17,0.116,4.01,4.04,0.673,Rabi,Good,0.624,2008.0,0.295,0.688,0.2212,1
FARM-1001,Babu Mondal,Ahmedabad,Gujarat,22.8985,72.5749,Cotton,0.4,55.5,22.1,30.6,41.5,64.4,0.374,0.352,0.592,1.75,1.8,0.382,Kharif,Partial,0.476,6019.0,0.184,0.463,0.6244,0
FARM-1002,Gurpreet Chauhan,Karnal,Haryana,29.6947,76.8565,Mustard,2.07,68.6,27.6,22.2,23.4,47.8,0.244,0.231,0.555,1.28,1.27,0.29,Rabi,None,0.189,5500.0,0.349,0.574,0.1086,0
FARM-1003,Sanjay Das,Muzaffarpur,Bihar,26.2203,85.315,Wheat,5.38,56.3,45.5,25.3,143.8,66.0,0.169,0.69,0.454,5.15,5.34,0.42,Rabi,Good,0.407,2413.0,0.384,0.545,0.3042,1
FARM-1004,Vijay Yadav,Darbhanga,Bihar,25.9809,86.8013,Wheat,6.24,59.3,44.7,27.4,142.2,64.6,0.458,0.524,0.293,5.09,4.79,0.538,Rabi,Good,0.416,2217.0,0.587,0.754,0.1831,0
FARM-1005,Savita Jadhav,Salem,Tamil Nadu,11.3781,77.9634,Rice,2.07,55.5,27.7,28.4,23.7,73.0,0.468,0.423,0.52,4.86,5.27,0.69,Kharif,Good,0.251,2331.0,0.628,0.63,0.7012,0
FARM-1006,Sunil Murugan,Nagpur,Maharashtra,21.2081,79.2521,Pulses,5.65,53.8,29.3,27.7,61.1,58.9,0.618,0.099,0.533,1.6,1.58,0.399,Rabi,Partial,0.455,6360.0,0.251,0.463,0.4129,1
FARM-1007,Radha Gowda,Rajkot,Gujarat,22.2602,70.4435,Cotton,1.03,63.5,38.7,27.1,25.8,50.1,0.244,0.194,0.799,0.66,0.61,0.373,Kharif,Good,0.396,6339.0,0.436,0.585,0.4017,0
FARM-1008,Kishan Jadhav,Kurnool,Andhra Pradesh,16.3341,77.9661,Rice,3.6,60.1,40.0,28.0,38.4,63.7,0.261,0.407,0.575,3.38,3.46,0.188,Kharif,Good,0.196,2225.0,0.274,0.74,0.088,1
FARM-1009,Radha Bishnoi,Sirsa,Haryana,29.5578,75.2493,Sugarcane,2.29,63.3,31.6,25.8,42.4,50.0,0.454,0.214,0.331,74.94,72.14,0.239,Annual,Good,0.393,314.0,0.177,0.656,0.1558,0
FARM-1010,Pushpa Murugan,Nalgonda,Telangana,16.715,79.5223,Maize,3.06,46.0,34.4,31.1,143.6,54.2,0.503,0.235,0.329,4.25,4.28,0.574,Kharif,None,0.473,1884.0,0.127,0.319,0.6499,1
FARM-1011,Rajinder Deshmukh,Belagavi,Karnataka,16.0537,74.7325,Maize,2.45,53.7,42.3,27.4,175.2,58.3,0.388,0.383,0.408,2.99,3.02,0.338,Kharif,None,0.59,2098.0,0.119,0.385,0.4864,0
FARM-1012,Shankar Pillai,Murshidabad,West Bengal,24.3763,88.6174,Mustard,6.53,66.3,32.4,27.8,42.5,79.5,0.195,0.494,0.421,1.27,1.35,0.423,Rabi,None,0.532,5680.0,0.276,0.444,0.3353,1
FARM-1013,Kamla Jat,Madurai,Tamil Nadu,9.6201,78.1739,Pulses,4.09,63.6,29.2,28.3,120.1,69.5,0.72,0.349,0.593,0.89,0.99,0.243,Rabi,Good,0.434,5996.0,0.245,0.653,0.2384,1
FARM-1014,Narayan Jadhav,Bhavnagar,Gujarat,22.0001,72.3884,Cotton,7.93,53.8,8.6,24.6,43.6,49.8,0.462,0.249,0.51,2.4,2.42,0.132,Kharif,None,0.125,6814.0,0.24,0.408,0.4674,1
FARM-1015,Kishan Verma,Amritsar,Punjab,31.4052,74.6788,Wheat,2.28,73.6,39.5,22.4,77.0,53.4,0.265,0.427,0.298,5.16,5.05,0.306,Rabi,Good,0.296,2099.0,0.242,0.699,0.037,0
